strain_id,strain_code,strain_name,genus,species,origin,environment,n_colonies,n_replicate_wells,timepoint_h,area_median,area_mean,area_var,area_sd,l_median,l_mean,l_var,l_sd,a_median,a_mean,a_var,a_sd,b_median,b_mean,b_var,b_sd
143,TFCN_17-325D-4,17-325D-4 BY116-C4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,26983.5,28282.25,42357089.58333334,6508.232446934678,74.30816762380887,74.2222343302643,0.44449635137760063,0.6667055957299298,10.297657119174005,10.410332920273678,1.1652876263671719,1.07948488936491,2.247878571756945,2.3918839236195506,0.7295134521392628,0.8541155964734883
69,TFCN_17-325P-1,17-325P-1 BY117-E2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,24348.5,24722.5,38862369.666666664,6233.969013932188,74.0853598650572,74.25757631700719,2.5498534662206844,1.59682606010194,9.39696787912045,9.272924972645875,1.076569429302088,1.0375786376473293,2.458743992936585,2.12754596144189,0.7682187546894368,0.8764808923698433
7,TFCN_17-329Y-4,17-329Y-4 BY115-H8,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,14219.5,16600.0,33420715.333333332,5781.065242092787,72.30786605234479,72.89935925623631,1.6782512101297113,1.2954733536934333,8.22396114391706,8.299672726226738,0.2540117484427578,0.5039957821676266,3.0457272949408365,3.164063211772902,1.0380222711271394,1.0188337799303375
209,TFCN_17-332C-1,17-332C-1 BY115-G4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,26115.5,25857.25,24654416.916666668,4965.321431354336,75.42537355231346,75.2289152236205,1.0822183893962192,1.0402972601118485,10.136153258871808,10.094274318655096,0.2991633640200664,0.5469582836195703,0.563009101598283,0.5346119087628887,0.005640512127982039,0.07510334298805905
135,TFCN_17-332C-2,17-332C-2 BY115-H4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,22666.0,22124.5,3439129.6666666665,1854.4890581145703,76.46805660471884,76.5260329478364,0.052896440338779306,0.22999226147585772,10.53835963948714,10.067493943673906,1.1185382691638648,1.0576096960428572,0.9491730694362988,1.3000559254395279,0.5918600405689359,0.769324405286181
190,TFCN_17-332M-1,17-332M-1 BY115-F4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,35553.0,35069.5,3499665.6666666665,1870.7393369111226,75.67306222016794,75.68752824218622,0.43883372864354114,0.6624452646396841,8.213368107007485,8.258204993620483,0.17787810732352105,0.42175598077978815,2.326385776782358,2.2742896121171894,0.11938764346505742,0.345525170523158
199,TFCN_17-332M-2,17-332M-2 BY115-F4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,32924.0,32867.25,6823066.916666667,2612.1000969845445,75.68684089600121,75.8091674208648,0.27753652884232866,0.5268173581444794,10.661786805101631,10.63834445255378,0.03908939072521634,0.1977103708084539,0.5127576419228397,0.7065010211535078,0.3881817439705282,0.6230423291964424
97,TFCN_17-332P-1,17-332P-1 BY115-D6,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,22457.0,22524.25,69965384.91666667,8364.531362644691,75.96257388117559,75.41896721230671,5.401727673064431,2.3241617140518493,9.408124590844114,9.145404499340051,0.600930641830815,0.7751971631983795,0.2743345905196426,1.5303480995542824,7.194338833669931,2.6822264694969236
144,TFCN_17-332P-2,17-332P-2 BY117-G8,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,26130.5,26413.25,40227917.583333336,6342.548193221186,75.28608289836517,75.35824808340556,0.03640875027701261,0.1908107708621623,9.562742134045275,9.693076708781591,0.32702334902048796,0.5718595535797998,0.7966416065011195,0.9086845051727105,0.2509041958454397,0.5009033797504662
134,TFCN_17-333D-2,17-333D-2 BY115-E6,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,27759.5,26172.5,24589329.66666666,4958.762916964942,76.41379503116617,75.81370777297363,2.6207827740782,1.6188831872862848,10.012847491610882,10.085763800870145,0.5142611667175916,0.7171200504222369,0.7163294862531866,1.751109978530549,4.874249414163608,2.207770235817941
67,TFCN_17-333P-6,17-333P-6 BY118-E1,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,26231.0,26370.25,11722784.916666664,3423.8552709871756,74.31944740102534,74.37316275308433,0.17628669043871517,0.4198650859963414,9.395503478801526,9.212189218203008,0.17804224480101735,0.4219505241151116,2.9820849469229915,2.775723393892024,0.619981669043558,0.7873891471461605
164,TFCN_17-334C-1,17-334C-1 BY117-A6,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,22648.0,22775.5,14092235.666666666,3753.9626618636826,76.6357020270369,76.32248177740772,1.850259448045582,1.360242422528272,9.118876576229464,8.446906202759987,4.1299206218119435,2.032220613469892,0.8790594414951614,0.9610439628022965,0.6430978529401836,0.8019338207983148
125,TFCN_17-334D-6,17-334D-6 BY115-E2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,30417.0,29694.5,56560617.0,7520.679291127896,76.65096592391167,76.51841359839236,1.9073541055729943,1.3810699133544957,7.461606472345339,7.579578138021757,1.3791060729676428,1.1743534701986633,2.578364824250551,2.9405504744494357,0.9119713630862574,0.9549719174333124
6,TFCN_17-334Y-2,17-334Y-2 BY116-B9,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,19233.5,21529.0,99504718.0,9975.205160797446,74.33905383651879,74.32807003197877,0.5297590846484947,0.7278455087781299,9.34702595078106,9.219397936302796,2.85464003250393,1.6895680017400692,1.7495987886788744,1.9118590856096573,1.317964056625937,1.1480261567690595
39,TFCN_17-334Y-3,17-334Y-3 BY116-C9,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,3,87.0,26075.5,25621.5,31356401.666666668,5599.678711021434,74.90198507324544,74.42868460908545,1.5679188973537581,1.2521656828685883,9.5554865714918,9.385610017790341,0.43119549792740813,0.656654778348112,4.234253988063702,4.214161556641008,0.3403533222856021,0.5833980821751149
163,TFCN_17-334Y-5,17-334Y-5 BY116-E9,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,24180.5,26226.75,77065102.91666667,8778.673186573622,75.08384233560037,74.79826801747177,1.8357404740359697,1.3548950048014679,6.811877851259973,6.762165538376628,0.6542481695883766,0.8088560870688781,3.55597495632366,3.676327755538247,0.1917906170246836,0.4379390562905798
24,TFCN_17-337P-5,17-337P-5 BY116-B7,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,27494.0,27077.0,56387918.66666668,7509.188948659281,75.15352691683552,75.18801705981467,0.30656098187463987,0.5536794938180751,9.811246906528723,9.46033495025339,1.118667199457309,1.0576706479132854,2.4964229682829906,2.5597038076223626,0.5923754622388105,0.7696593156967637
62,TFCN_17-338D-3,17-338D-3 BY116-B5,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,3,3,87.0,22157.0,22626.0,25712941.0,5070.792936020954,72.71592758545881,73.15525123175618,0.7674179192782814,0.876023926201951,9.808736266729344,9.287809001486439,1.2061750318275195,1.0982600019246442,2.6579342301311315,2.765966573503087,0.0810447385249506,0.2846835761419169
9,TFCN_17-390M-1,17-390M-1 BY126-D7,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,27773.0,28606.0,8443233.999999998,2905.7243503126715,74.38723213754474,74.16035731705512,0.9602437046872273,0.9799202542488993,9.654760337458642,9.895584100910993,1.689749149029831,1.2999035152771268,3.7571157945271274,3.8149580059951917,0.4070575012459802,0.6380105808260395
55,TFCN_172A-1,172A-1 BY40-A6,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,22872.0,23414.5,14896826.999999998,3859.6407863945055,74.92320850834746,74.97091661679534,0.9824522797611115,0.991187308111394,8.361291802593666,8.550310256135486,0.8968591544704084,0.9470264803427666,2.8708299773947954,3.138402615516095,1.4411058367027014,1.2004606768664692
45,TFCN_17Y-278-1,17Y-278-1 BY126-D5,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,23910.0,19670.5,184158291.66666666,13570.49342016224,74.875109102799,74.39485741299589,5.589309363455599,2.3641720249287275,7.5535832644097605,6.922813843391725,13.925122506388611,3.731638046004544,3.5257034603575264,3.0174352412616456,3.375175643896384,1.8371651106790547
304,TFCN_17_332M_1,17-333M-1,Rhodotorula,Rhodotorula mucilaginosa,China,,4,4,90.0,31948.0,31206.25,25545046.916666668,5054.210810469491,75.68643178591337,75.50644418296724,0.9185482692405587,0.9584092389165281,8.73084175580148,8.787436117796796,0.5161171967456474,0.7184129708918453,3.616295918667378,3.4398039485270178,0.21268933047599456,0.46118253487745453
183,TFCN_181A-1,181A-1 BY39-F5,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,24220.0,23475.5,14780296.999999994,3844.5151839991468,75.22430208473591,74.81464388333296,1.8326815761020798,1.3537657020703693,10.111904635583258,9.973942710850391,0.387360443411094,0.6223828752553319,1.474598155101925,1.6812541724659402,0.639405221082067,0.7996281767684696
52,TFCN_1A-14,1A-14,Rhodotorula,Rhodotorula mucilaginosa,China,,4,4,87.0,26973.5,26248.0,197946384.66666666,14069.34201256998,74.7686163428412,74.42715691923898,0.6532957572780608,0.8082671323752196,7.872095292700637,8.190739486479728,0.8135707689904175,0.901981579074882,3.48380086981725,3.212745778598153,3.8747735951132696,1.968444460764202
235,TFCN_209-6-1,209-6-1 BY42-F9,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,31883.5,31922.25,19523214.25,4418.508147553877,73.6599364101279,73.22032831440863,1.0136820511803486,1.0068177844974475,10.858880904964813,10.887393743718617,0.29617651475897416,0.5442210164620384,5.346500828074246,5.314885472232648,0.10076537706705378,0.3174356266505916
22,TFCN_209-6-11,209-6-11 BY43-G1,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,15768.5,15545.25,8346743.583333336,2889.0731356844076,74.29761623294239,74.27087705621364,2.3322999227834385,1.5271869311853865,8.330160722570938,8.268313632843652,1.0383847714219727,1.0190116640264588,1.7387388034440454,2.071408310391118,3.692383809978962,1.9215576520049984
236,TFCN_209-6-12,209-6-12 BY43-H1,Rhodotorula,Rhodotorula mucilaginosa,China,,4,4,90.0,29527.5,28842.0,14012151.33333333,3743.2808248023994,76.62759924923189,76.31009596917457,0.9804717307582783,0.9901877250088885,9.14229770901387,9.20846763965802,0.14703167826222646,0.3834470996920259,0.7996322274593348,0.8279460459883786,0.03778723932566216,0.19438940126885046
200,TFCN_209-6-14,209-6-14 BY43-A2,Rhodotorula,Rhodotorula mucilaginosa,China,,4,4,90.0,27831.0,27295.0,21995418.666666668,4689.927362621586,75.51720498024991,75.836533997054,1.5601048334877696,1.2490415659567817,9.216582897752374,9.036398906774116,0.3830482604512309,0.6189089274289319,0.9358893867519535,1.1227044967437372,0.21210782204981882,0.46055164970914914
74,TFCN_209-6-17,209-6-17 BY43-D2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,23657.0,23355.75,11060496.249999998,3325.732438125472,75.90959049637249,75.75601001174678,2.293658152574405,1.5144828003560835,8.707167752598334,8.696202095085122,0.27095778395604175,0.5205360544247072,1.6399162053795713,1.5473002030307352,0.6999896349529063,0.8366538322107335
77,TFCN_209-6-2,209-6-2 BY42-G9,Rhodotorula,Rhodotorula mucilaginosa,China,,4,4,87.0,20138.5,23150.75,57650336.916666664,7592.781895765653,74.42069347421042,74.40434915584513,2.0362219051667028,1.4269624750380447,8.987049605240799,8.806824751862493,0.3582352101473911,0.5985275349951672,1.7979849295229056,1.7129519092967866,0.23400604628661426,0.4837417144371718
107,TFCN_209-6-4,209-6-4 BY42-I9,Rhodotorula,Rhodotorula mucilaginosa,China,,4,4,90.0,32541.0,32813.75,33596582.25,5796.255882032814,77.51222881652052,77.43413984971095,0.1414352697499269,0.37607880789792836,8.962953317563027,8.861455405857782,0.20885819425330834,0.45701005924739596,1.0047938137696777,1.4548304139622492,1.3356850568120187,1.1557184158833926
66,TFCN_209-6-5,209-6-5 BY43-A1,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,22688.0,22049.75,37585964.916666664,6130.739345027373,74.47559060159583,74.70687105151882,2.8054911594509755,1.6749600471208188,9.18039543399425,9.202939480112589,0.19745213368463896,0.4443558637900922,1.872983901604569,2.6465767886688947,2.7743771540594673,1.6656461671253795
53,TFCN_211A-3,211A-3 BY37-B3,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,3,3,87.0,20627.0,21255.0,40580197.0,6370.258785952106,74.52690720310552,74.71568512176205,0.6441730073698226,0.8026038919478417,11.214153132544757,10.174256748458852,8.216686729962957,2.8664763613124316,4.889152050109491,3.361542631740185,8.33353048089078,2.88678549270478
26,TFCN_212C-2,212C-2 BY39-G3 ,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,21575.0,21223.25,4772676.916666667,2184.6457187989695,75.192418225376,75.11249813198218,0.38219209930841336,0.618216870773043,9.56231396943881,9.424781111059218,0.4277155930877725,0.6539996889049509,1.7919917761336224,1.8896112829129978,0.4954184241368189,0.7038596622458335
104,TFCN_213-6-2,213-6-2 BY42-B6,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,26309.0,25377.5,25298094.333333343,5029.721098960989,75.23493182520997,75.4988217918904,0.806412404114723,0.8980046793389904,10.356276167670583,10.344732778181639,0.42316362668659274,0.6505102817685458,1.1678913753048858,1.894465025746808,2.968431656465676,1.7229137112652149
131,TFCN_213-6-4,213-6-4 BY42-C6,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,18567.0,21138.25,108590806.25,10420.69125586206,74.0522955201279,74.10713108611642,1.7933916749808787,1.3391757446208763,9.437416675962734,9.232676733316111,0.3126311538032693,0.559134289597114,1.6436667427228158,1.8072845340635273,1.7014421897231398,1.3043934183071992
65,TFCN_223A-8,223D-8 BY35-B9,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,19751.5,18842.25,6708714.249999997,2590.1185783666347,75.42071079408649,75.31341547325495,0.6988481058786628,0.8359713546998263,7.90768765737071,7.817022235924107,6.0238741231990405,2.454358189669764,1.482839920716006,1.5261008751615235,0.028208457719774194,0.16795373684373383
56,TFCN_22C-4,22C-4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,19264.0,22553.25,88922407.58333334,9429.867845486137,73.79471518981178,73.68066803661415,0.8182364262286685,0.904564218963291,9.115720811435398,8.829657234079704,0.41733085457571817,0.6460114972473154,4.168452587036437,4.155082115025219,0.05033398354191552,0.2243523646898234
115,TFCN_25-0-2E332-1,25-0-2E332-1 BY119-E3,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,3,3,90.0,27945.0,26922.666666666668,19876404.33333334,4458.296124455322,76.34656949497288,76.3377769998997,0.041659314923999866,0.20410613641926562,9.41082436015389,9.426730426158427,0.01221298377280026,0.11051236932036278,0.5763496635140308,0.5078168252768522,0.07371652005874338,0.2715078637143745
217,TFCN_25-0-2E333-1,25-0-2E333-1 BY120-A4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,33299.5,33785.25,6802996.916666664,2608.2555313210137,74.16081096894641,74.3723846452312,0.3885747768162689,0.6233576636380345,9.79652337486679,9.626493432141453,0.26126347130488353,0.5111393853978419,3.15288977295749,3.135158404865745,0.006040472689965913,0.07772047793191904
153,TFCN_25-0-2E333-5,25-0-2E333-5 BY120-E4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,42174.0,38443.5,205708083.0,14342.527078586952,73.89792299805192,73.96429549747045,1.9314778711035954,1.3897761946096197,9.112352256678516,7.868198681218005,12.755142977543693,3.5714343025658044,3.735359963506646,3.666331221385022,1.7517581299953318,1.3235399993937969
129,TFCN_25-0-2E333-7,25-0-2E333-7 BY120-A7,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,24189.0,24871.5,51361931.666666664,7166.723914500032,74.77676661945421,74.70550738680905,3.137694095155355,1.7713537464762241,9.823587723805705,9.320561720362594,3.906797962839402,1.9765621575957084,2.6371120677701585,3.043296829302808,2.147484534761056,1.4654298122943508
116,TFCN_25-0-2E333-9,BY120-C1 (BY120-C7) 25-0-2E333-9,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,23519.0,24101.5,62124155.666666664,7881.887823780967,73.879961823971,73.45253206086005,1.7120386090699764,1.3084489325418767,10.324479105375012,10.466916851195565,1.6310957202415466,1.2771435785539331,4.869714877324127,4.903201312708489,0.6103362636393935,0.7812402086678549
218,TFCN_25-0-2E334-1,25-0-2E334-1 BY118-A8,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,35878.5,37127.0,13620815.33333333,3690.638878748953,75.35363223931438,75.41735846904959,0.7122961529799277,0.8439763936153236,8.401128038592415,8.306428246162533,0.08656561743937387,0.2942203552430964,3.3833671657439615,3.3400464789700988,0.03710886505231352,0.19263661399721893
27,TFCN_25-0-2E390-1,25-0-2E390-1 BY126-F3,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,19924.5,20874.25,127479478.25,11290.681035703736,73.77180910752446,73.9696463527854,0.4462921862947545,0.6680510356961917,8.455547256485271,8.509117687172726,0.227815143673609,0.47729984671442016,2.7385763931318197,2.4574095158711007,2.5296865964529,1.590498851446583
60,TFCN_25-325Y-1,25-325Y-1 BY120-D6,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,21539.0,20247.5,11514289.666666666,3393.271233878404,73.28472971827597,73.10638102870345,6.018027987640707,2.4531669302435795,9.096004550472811,9.105830937219908,1.2421666343674331,1.1145252955260518,2.2604398720294405,2.7594938772296125,3.782417280011964,1.9448437675072936
162,TFCN_25-327D-1,25-327D-1 BY119-D5,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,3,3,90.0,29267.0,27698.666666666668,50029174.33333333,7073.130447922852,73.50937486543455,73.65310728954104,0.14242019815713544,0.3773860068380059,10.158761958311334,9.960794366840293,0.6432128785669934,0.8020055352471037,4.477578341505561,4.537064285162107,0.3091238509408422,0.5559890744797439
47,TFCN_25-331D-1,25-331D-1 BY119-D1,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,3,3,87.0,25072.0,24458.333333333332,142738600.3333333,11947.326074621606,74.61107439707378,74.96155518496357,0.8040020176671718,0.8966615959586827,9.45419128548808,8.26611576515358,6.426773689843473,2.535108220538814,4.047940443474762,4.084010501193158,0.007675183201755669,0.08760812292108346
38,TFCN_25-332C-1,25-332C-1 BY119-C2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,20892.0,22937.75,40900356.916666664,6395.338686626898,74.08226052113967,74.12477985310505,1.8923350789292661,1.3756217063310923,10.004710189825044,10.119954891671098,0.13227095739865918,0.3636907441751291,3.4553055764525276,3.351937923394571,4.378378516929337,2.0924575304959805
181,TFCN_25-332D-1,25-332D-1 BY119-H1,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,28167.5,26890.0,18012150.000000004,4244.0723368010595,75.97233690819284,75.89610569293113,0.4226632909228045,0.6501255962679862,10.357749950140521,10.283041659196023,0.24771813426058895,0.4977129034499597,0.5548016508535092,0.5784106636970404,0.014228173935614015,0.11928190950690727
29,TFCN_25-332D-2,25-332D-2 BY119-I1 8/30,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,15259.0,14662.75,136276807.58333334,11673.765784156085,75.40892702809748,74.41900775474727,9.532480440385434,3.087471528676084,6.627615758148436,5.611865623330194,9.920573112211889,3.1496941299453014,0.5824115433635535,0.5763672595041153,0.06167731748347193,0.2483491845838676
208,TFCN_25-332M-1,25-332M-1 BY119-D2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,24436.0,24888.0,11191894.666666666,3345.4289211798637,74.79142290002176,74.86559470954073,1.466641733707985,1.2110498477387233,9.655054103747174,9.477328999089485,0.47703942561918317,0.6906804077279036,1.6176670845256202,1.4856665767820965,0.7431588940601271,0.8620666413103613
108,TFCN_25-332M-2,25-332M-2 BY119-E2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,27630.0,28730.25,41473030.916666664,6439.955816359819,75.22880368157375,75.08473736150114,1.2635403907723222,1.1240731251890699,10.001556043229623,9.514939886047562,4.432208995949968,2.105281215408043,3.5655917386325617,3.710312328548823,0.3963940740366314,0.6295983434195419
78,TFCN_25-332P-2,25-332P-2 BY119-B2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,23114.5,23810.75,95102754.24999999,9752.06410202476,74.68606740017253,74.26846739015099,1.34592259784697,1.1601390424630016,8.450632832369575,8.435284874304866,0.0674158493242476,0.2596456225786362,2.639021316056339,2.290982545437109,2.227408463088144,1.4924504893255734
58,TFCN_25-332Y-1,25-332Y-1 BY119-F3,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,24347.0,23343.5,30130204.33333334,5489.098681325864,74.6236565533255,74.83616055157034,1.3727912008655208,1.1716617262954017,10.263315636527519,9.713717569303412,4.827104180556595,2.197067177069603,2.329316339959414,2.7352454724795052,5.305463232408637,2.303359119288314
48,TFCN_25-333C-2,25-333C-2 BY120-H5,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,25830.0,24684.5,56937512.333333336,7545.694953636367,73.58725538616913,73.84799219288352,3.2701740059311035,1.8083622441123635,9.263451257527185,9.047024451086793,5.214342944669606,2.283493583233727,5.312631468433743,4.580638329642234,4.121224273425006,2.0300798687305397
182,TFCN_25-333P-2,25-333P-2 BY120-E3,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,24990.5,24981.0,16869666.0,4107.269896171909,74.89979736165483,74.59425810924222,1.0628204566300237,1.0309318389835593,9.956919035546491,9.828843184709514,0.4772552760287702,0.6908366493092055,3.827901286818264,3.8890533004562413,0.18041327008038852,0.42475083293666244
86,TFCN_25-333Y-10,25-333Y-10 BY120-D8,Rhodotorula,Rhodotorula mucilaginosa,China,,4,4,87.0,24226.5,22231.0,54792316.666666664,7402.183236496288,74.29027546066497,74.14092486226097,2.1241788292502193,1.4574562872519434,6.43821907714956,6.800916356256403,5.740038070381985,2.395837655264226,3.242681397168651,3.263591428902499,2.0953486326131037,1.4475319107408664
59,TFCN_25-333Y-9,25-333Y-9 BY120_C8,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,25468.0,26262.0,19205542.666666664,4382.412881811419,75.33472410135033,74.91157583763358,2.115941929058294,1.4546277630577158,10.278064733359933,9.974169045446388,0.5844083609874674,0.7644660626786957,2.6707720958013215,2.4241988136234847,2.087974490783949,1.4449825226569175
51,TFCN_25-334D-3,25-334D-3 BY118-F7,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,3,3,87.0,24792.0,24626.666666666668,2204985.333333332,1484.9193019599861,73.9494660862077,74.54847401672009,1.135211238472157,1.065462922148001,10.728190559712942,9.883880179643496,5.86183196459903,2.4211220466137244,4.07054086230324,3.914325216258422,0.46728805143737057,0.6835847068486616
227,TFCN_25-334Y-6,25-334Y-6 BY118-F9,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,23102.0,24020.5,12127183.0,3482.4105157203967,73.99686935129395,73.93291953250399,0.06047354555801989,0.24591369534456572,10.839918417682226,10.834890983751706,0.710058284773682,0.8426495622580492,5.130622056449202,5.149307667173833,0.05855883524361719,0.24198932878045923
130,TFCN_25-335Y-1,25-335Y-1 BY120-I4,Rhodotorula,Rhodotorula mucilaginosa,China,,4,4,90.0,26386.0,41378.75,1150582488.25,33920.23714908255,75.81927214657051,75.46857405460793,2.4285481412849177,1.5583799733328576,7.082583172971613,5.8736283546372485,8.276473435306727,2.8768860657500372,-0.13270759026857704,0.11499518543423848,0.34736953785380575,0.589380639191521
152,TFCN_25-337M-3,25-337M-3 BY119-F9,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,21583.0,23853.5,59030852.333333336,7683.15380122859,74.77529279007427,74.85341364671953,2.0015543397643505,1.414762997736494,9.40367374460309,9.547827550407263,0.30820666175217165,0.5551636351132625,1.781889096906053,2.086293006306522,3.4543601209482566,1.8585908966064202
76,TFCN_25-337Y-1,25-337Y-1 BY118-I8,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,21752.5,21267.75,18539452.916666668,4305.746499350219,73.96362360097315,73.99578648953943,0.6479180283039497,0.8049335552105836,9.721731482783337,9.853548469334207,0.9650357249163033,0.98236231855477,2.058168172411323,2.7003227287309697,1.9943284970265047,1.4122069597004911
18,TFCN_25-395P-1,25-395P-1 BY126-F2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,24796.0,24493.25,76842320.25,8765.975145413087,75.968914731084,75.60438523896633,2.3833841904637945,1.5438212948601902,8.413791190710118,7.795287683754323,4.624617104222366,2.150492293458027,3.666282673768251,3.566436050957314,1.284841785157166,1.133508617151703
40,TFCN_270H-1,270H-1 BY113-D3,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,29370.5,32147.75,106487252.91666667,10319.26610358831,74.98371543671026,74.60255474064036,4.583983666890405,2.1410239762530465,9.105480061987443,8.748339300567496,5.669374205489471,2.3810447718364034,4.739427431891791,4.712876975591914,0.769659671097498,0.8773024969173963
49,TFCN_270H-2,270H-2 BY113-D4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,21113.5,22065.25,40880253.583333336,6393.766775800736,71.87393164368616,72.30309909881296,1.672312743288271,1.2931793159837777,10.72297646870486,11.026745969927802,8.235246779037514,2.869711967957327,5.55419713689021,5.643400960085201,3.278541958797534,1.8106744485957529
106,TFCN_273H-1,273H-1 BY113-C3,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,24801.0,24867.5,3767385.6666666665,1940.975442056562,74.3388718802679,74.25006307880696,1.6751650050060611,1.2942816559798958,10.579035058817215,10.618847464592704,0.279327052026694,0.5285140036240232,4.611047181694472,4.569414500905302,0.48383243462726716,0.6955806456675366
30,TFCN_2M-1-4,2M-1-4 BY8-B3 8/30,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,20568.0,21401.5,65091209.666666664,8067.912348722355,72.43415806962346,72.87048970554847,2.6572905262852724,1.6301197889373873,10.51974220981941,10.15460138635818,3.3756907747853755,1.8373053025519126,5.167543060667601,4.700028945668458,2.307527711658712,1.519054874472516
296,TFCN_2M_1_3,2M-1-3 BY8-A3,Rhodotorula,Rhodotorula mucilaginosa,China,,4,4,90.0,24813.5,25166.25,7098640.916666665,2664.327479246248,74.45682654280338,74.41226205303113,0.4426916736511714,0.6653507899230086,10.901059644525299,10.742370134875507,0.5494350796563306,0.741238881640953,5.028975364486055,4.956264249758485,0.08881251852385282,0.29801429248251304
